date,city,weather_condition,temperature,humidity
2024-10-02,Hyderabad,Fog,32,41
2024-10-02,Chennai,Storm,40,60
2024-10-02,Mumbai,Clear,40,59
2024-10-02,Pune,Rain,24,93
2024-10-02,Delhi,Clear,34,43
2024-10-02,Jaipur,Storm,40,94
2024-10-02,Lucknow,Fog,22,74
2024-10-02,Patna,Fog,34,41
2024-10-02,Indore,Fog,32,53
2024-10-03,Bangalore,Rain,21,88
2024-10-03,Hyderabad,Clear,32,88
2024-10-03,Chennai,Rain,38,83
2024-10-03,Mumbai,Clear,35,52
2024-10-03,Pune,Rain,36,93
2024-10-03,Delhi,Clear,38,92
2024-10-03,Jaipur,Rain,35,47
2024-10-03,Lucknow,Rain,33,84
2024-10-03,Patna,Storm,26,89
2024-10-03,Indore,Rain,34,45
2024-10-04,Bangalore,Fog,20,74
2024-10-04,Hyderabad,Fog,29,79
2024-10-04,Chennai,Storm,25,65
2024-10-04,Mumbai,Storm,25,41
2024-10-04,Pune,Rain,38,74
2024-10-04,Delhi,Rain,22,83
2024-10-04,Jaipur,Rain,30,59
2024-10-04,Lucknow,Clear,23,58
2024-10-04,Patna,Storm,38,79
2024-10-04,Indore,Fog,34,41
2024-10-05,Bangalore,Fog,39,51
2024-10-05,Hyderabad,Clear,39,61
2024-10-05,Chennai,Fog,26,40
2024-10-05,Mumbai,Storm,28,78
2024-10-05,Pune,Rain,28,54
2024-10-05,Delhi,Storm,27,91
2024-10-05,Jaipur,Clear,24,90
2024-10-05,Lucknow,Clear,34,86
2024-10-05,Patna,Clear,33,70
2024-10-05,Indore,Clear,32,80
2024-10-06,Bangalore,Fog,40,57
2024-10-06,Hyderabad,Rain,23,61
2024-10-06,Chennai,Clear,23,64
2024-10-06,Mumbai,Storm,38,86
2024-10-06,Pune,Rain,40,72
2024-10-06,Delhi,Clear,30,40
2024-10-06,Jaipur,Rain,34,89
2024-10-06,Lucknow,Clear,23,70
2024-10-06,Patna,Clear,39,49
2024-10-06,Indore,Fog,40,59
2024-10-07,Bangalore,Clear,34,43
2024-10-07,Hyderabad,Rain,20,72
2024-10-07,Chennai,Clear,36,80
2024-10-07,Mumbai,Clear,34,50
2024-10-07,Pune,Fog,24,73
2024-10-07,Delhi,Rain,39,66
2024-10-07,Jaipur,Rain,40,95
2024-10-07,Lucknow,Storm,29,93
2024-10-07,Patna,Storm,20,82
2024-10-07,Indore,Clear,34,49
2024-10-08,Bangalore,Storm,38,51
2024-10-08,Hyderabad,Fog,40,57
2024-10-08,Chennai,Clear,22,66
2024-10-08,Mumbai,Clear,33,77
2024-10-08,Pune,Clear,39,64
2024-10-08,Delhi,Clear,25,91
2024-10-08,Jaipur,Fog,32,65
2024-10-08,Lucknow,Rain,20,75
2024-10-08,Patna,Clear,36,48
2024-10-08,Indore,Clear,27,79
2024-10-09,Bangalore,Clear,34,43
2024-10-09,Hyderabad,Rain,33,52
2024-10-09,Chennai,Storm,28,57
2024-10-09,Mumbai,Rain,30,91
2024-10-09,Pune,Fog,40,81
2024-10-09,Delhi,Rain,40,56
2024-10-09,Jaipur,Storm,36,83
2024-10-09,Lucknow,Fog,20,45
2024-10-09,Patna,Rain,20,87
2024-10-09,Indore,Storm,24,59
2024-10-10,Bangalore,Rain,31,53
2024-10-10,Hyderabad,Fog,39,41
2024-10-10,Chennai,Clear,24,54
2024-10-10,Mumbai,Fog,31,55
2024-10-10,Pune,Clear,25,75
2024-10-10,Delhi,Storm,38,68
2024-10-10,Jaipur,Fog,21,55
2024-10-10,Lucknow,Fog,40,88
2024-10-10,Patna,Fog,20,48
2024-10-10,Indore,Storm,27,64
2024-10-11,Bangalore,Storm,24,94
2024-10-11,Hyderabad,Storm,21,62
2024-10-11,Chennai,Storm,27,84
2024-10-11,Mumbai,Fog,28,72
2024-10-11,Pune,Clear,37,92
2024-10-11,Delhi,Fog,31,89
2024-10-11,Jaipur,Storm,20,55
2024-10-11,Lucknow,Fog,28,93
2024-10-11,Patna,Rain,23,62
2024-10-11,Indore,Fog,35,55
2024-10-12,Bangalore,Storm,28,85
2024-10-12,Hyderabad,Fog,33,49
2024-10-12,Chennai,Rain,24,54
2024-10-12,Mumbai,Fog,21,64
2024-10-12,Pune,Fog,34,78
2024-10-12,Delhi,Fog,29,77
2024-10-12,Jaipur,Clear,24,63
2024-10-12,Lucknow,Storm,38,92
2024-10-12,Patna,Fog,25,48
2024-10-12,Indore,Clear,28,51
2024-10-13,Bangalore,Fog,25,50
2024-10-13,Hyderabad,Fog,38,79
2024-10-13,Chennai,Rain,20,64
2024-10-13,Mumbai,Fog,32,44
2024-10-13,Pune,Fog,38,77
2024-10-13,Delhi,Fog,25,52
2024-10-13,Jaipur,Storm,32,79
2024-10-13,Lucknow,Rain,38,87
2024-10-13,Patna,Rain,26,60
2024-10-13,Indore,Fog,32,75
2024-10-14,Bangalore,Fog,35,68
2024-10-14,Hyderabad,Rain,31,89
2024-10-14,Chennai,Fog,20,59
2024-10-14,Mumbai,Clear,27,56
2024-10-14,Pune,Rain,21,73
2024-10-14,Delhi,Storm,39,92
2024-10-14,Jaipur,Rain,23,60
2024-10-14,Lucknow,Rain,39,73
2024-10-14,Patna,Rain,39,45
2024-10-14,Indore,Rain,24,65
2024-10-15,Bangalore,Clear,20,40
2024-10-15,Hyderabad,Clear,29,59
2024-10-15,Chennai,Clear,40,82
2024-10-15,Mumbai,Fog,32,49
2024-10-15,Pune,Clear,29,87
2024-10-15,Delhi,Rain,21,95
2024-10-15,Jaipur,Storm,38,44
2024-10-15,Lucknow,Rain,29,47
2024-10-15,Patna,Clear,26,73
2024-10-15,Indore,Fog,30,49
2024-10-16,Bangalore,Fog,24,42
2024-10-16,Hyderabad,Fog,40,60
2024-10-16,Chennai,Fog,29,50
2024-10-16,Mumbai,Rain,29,40
2024-10-16,Pune,Storm,39,85
2024-10-16,Delhi,Rain,21,73
2024-10-16,Jaipur,Rain,27,61
2024-10-16,Lucknow,Rain,20,76
2024-10-16,Patna,Fog,33,67
2024-10-16,Indore,Clear,39,56
2024-10-17,Bangalore,Fog,24,76
2024-10-17,Hyderabad,Clear,40,94
2024-10-17,Chennai,Storm,32,74
2024-10-17,Mumbai,Rain,20,45
2024-10-17,Pune,Fog,31,55
2024-10-17,Delhi,Clear,34,79
2024-10-17,Jaipur,Fog,33,46
2024-10-17,Lucknow,Fog,38,61
2024-10-17,Patna,Fog,24,88
2024-10-17,Indore,Storm,20,59
2024-10-18,Bangalore,Rain,29,71
2024-10-18,Hyderabad,Storm,23,85
2024-10-18,Chennai,Rain,30,54
2024-10-18,Mumbai,Clear,26,70
2024-10-18,Pune,Storm,32,46
2024-10-18,Delhi,Clear,21,71
2024-10-18,Jaipur,Fog,35,52
2024-10-18,Lucknow,Rain,22,71
2024-10-18,Patna,Storm,21,54
2024-10-18,Indore,Fog,22,88
2024-10-19,Bangalore,Rain,21,49
2024-10-19,Hyderabad,Storm,39,87
2024-10-19,Chennai,Clear,38,52
2024-10-19,Mumbai,Fog,26,53
2024-10-19,Pune,Fog,21,52
2024-10-19,Delhi,Storm,25,91
2024-10-19,Jaipur,Storm,29,57
2024-10-19,Lucknow,Fog,29,75
2024-10-19,Patna,Clear,28,71
2024-10-19,Indore,Fog,20,68
2024-10-20,Bangalore,Fog,24,89
2024-10-20,Hyderabad,Rain,30,44
2024-10-20,Chennai,Clear,35,66
2024-10-20,Mumbai,Storm,22,89
2024-10-20,Pune,Clear,35,80
2024-10-20,Delhi,Clear,37,94
2024-10-20,Jaipur,Storm,22,70
2024-10-20,Lucknow,Rain,25,95
2024-10-20,Patna,Storm,22,57
2024-10-20,Indore,Storm,32,52
2024-10-21,Bangalore,Storm,21,78
2024-10-21,Hyderabad,Clear,37,90
2024-10-21,Chennai,Storm,36,40
2024-10-21,Mumbai,Storm,31,74
2024-10-21,Pune,Clear,23,60
2024-10-21,Delhi,Fog,28,57
2024-10-21,Jaipur,Fog,31,55
2024-10-21,Lucknow,Clear,32,43
2024-10-21,Patna,Fog,35,40
2024-10-21,Indore,Clear,29,40
2024-10-22,Bangalore,Rain,20,85
2024-10-22,Hyderabad,Storm,30,59
2024-10-22,Chennai,Clear,37,57
2024-10-22,Mumbai,Clear,27,78
2024-10-22,Pune,Rain,25,45
2024-10-22,Delhi,Clear,26,77
2024-10-22,Jaipur,Fog,32,89
2024-10-22,Lucknow,Rain,21,55
2024-10-22,Patna,Storm,37,75
2024-10-22,Indore,Fog,28,80
2024-10-23,Bangalore,Clear,34,74
2024-10-23,Hyderabad,Clear,24,65
2024-10-23,Chennai,Storm,25,78
2024-10-23,Mumbai,Storm,22,64
2024-10-23,Pune,Storm,33,85
2024-10-23,Delhi,Rain,26,86
2024-10-23,Jaipur,Rain,30,86
2024-10-23,Lucknow,Fog,24,52
2024-10-23,Patna,Clear,26,78
2024-10-23,Indore,Fog,29,56
2024-10-24,Bangalore,Clear,36,72
2024-10-24,Hyderabad,Clear,33,71
2024-10-24,Chennai,Clear,36,86
2024-10-24,Mumbai,Fog,21,78
2024-10-24,Pune,Rain,21,83
2024-10-24,Delhi,Clear,39,84
2024-10-24,Jaipur,Clear,37,93
2024-10-24,Lucknow,Storm,27,45
2024-10-24,Patna,Clear,26,83
2024-10-24,Indore,Rain,32,64
2024-10-25,Bangalore,Clear,23,61
2024-10-25,Hyderabad,Storm,37,61
2024-10-25,Chennai,Clear,30,50
2024-10-25,Mumbai,Fog,27,51
2024-10-25,Pune,Clear,23,78
2024-10-25,Delhi,Fog,21,58
2024-10-25,Jaipur,Fog,25,49
2024-10-25,Lucknow,Clear,30,54
2024-10-25,Patna,Fog,20,70
2024-10-25,Indore,Fog,28,63
2024-10-26,Bangalore,Storm,29,70
2024-10-26,Hyderabad,Clear,37,83
2024-10-26,Chennai,Rain,40,52
2024-10-26,Mumbai,Clear,34,88
2024-10-26,Pune,Clear,29,64
2024-10-26,Delhi,Clear,39,76
2024-10-26,Jaipur,Storm,27,76
2024-10-26,Lucknow,Storm,33,90
2024-10-26,Patna,Fog,32,66
2024-10-26,Indore,Rain,33,51
2024-10-27,Bangalore,Rain,30,84
2024-10-27,Hyderabad,Fog,20,63
2024-10-27,Chennai,Rain,20,48
2024-10-27,Mumbai,Fog,22,87
2024-10-27,Pune,Storm,20,48
2024-10-27,Delhi,Storm,35,92
2024-10-27,Jaipur,Fog,20,53
2024-10-27,Lucknow,Fog,36,65
2024-10-27,Patna,Clear,30,92
2024-10-27,Indore,Clear,32,55
2024-10-28,Bangalore,Clear,32,65
2024-10-28,Hyderabad,Rain,33,93
2024-10-28,Chennai,Clear,31,42
2024-10-28,Mumbai,Rain,36,81
2024-10-28,Pune,Clear,40,80
2024-10-28,Delhi,Fog,28,93
2024-10-28,Jaipur,Clear,39,74
2024-10-28,Lucknow,Clear,20,95
2024-10-28,Patna,Rain,38,42
2024-10-28,Indore,Clear,25,43
2024-10-29,Bangalore,Rain,40,41
2024-10-29,Hyderabad,Rain,31,48
2024-10-29,Chennai,Clear,39,56
2024-10-29,Mumbai,Storm,25,84
2024-10-29,Pune,Rain,34,88
2024-10-29,Delhi,Storm,38,69
2024-10-29,Jaipur,Storm,27,94
2024-10-29,Lucknow,Clear,38,81
2024-10-29,Patna,Rain,32,42
2024-10-29,Indore,Clear,39,85
2024-10-30,Bangalore,Fog,21,48
2024-10-30,Hyderabad,Fog,31,92
2024-10-30,Chennai,Fog,29,82
2024-10-30,Mumbai,Storm,28,91
2024-10-30,Pune,Storm,40,77
2024-10-30,Delhi,Rain,21,60
2024-10-30,Jaipur,Storm,37,78
2024-10-30,Lucknow,Storm,29,61
2024-10-30,Patna,Rain,36,45
2024-10-30,Indore,Clear,37,41
2024-10-31,Bangalore,Clear,37,78
2024-10-31,Hyderabad,Fog,31,80
2024-10-31,Chennai,Storm,36,53
2024-10-31,Mumbai,Storm,29,88
2024-10-31,Pune,Storm,32,65
2024-10-31,Delhi,Rain,25,78
2024-10-31,Jaipur,Storm,24,47
2024-10-31,Lucknow,Fog,39,71
2024-10-31,Patna,Clear,30,84
2024-10-31,Indore,Fog,32,40
2024-11-01,Bangalore,Rain,33,46
2024-11-01,Hyderabad,Fog,24,59
2024-11-01,Chennai,Fog,20,68
2024-11-01,Mumbai,Clear,29,68
2024-11-01,Pune,Rain,33,65
2024-11-01,Delhi,Clear,24,52
2024-11-01,Jaipur,Storm,22,63
2024-11-01,Lucknow,Storm,20,44
2024-11-01,Patna,Storm,26,83
2024-11-01,Indore,Clear,22,68
2024-11-02,Bangalore,Rain,40,45
2024-11-02,Hyderabad,Fog,35,91
2024-11-02,Chennai,Clear,30,67
2024-11-02,Mumbai,Clear,31,73
2024-11-02,Pune,Fog,38,43
2024-11-02,Delhi,Storm,24,51
2024-11-02,Jaipur,Storm,29,44
2024-11-02,Lucknow,Rain,27,77
2024-11-02,Patna,Storm,29,68
2024-11-02,Indore,Storm,21,85
2024-11-03,Bangalore,Fog,28,86
2024-11-03,Hyderabad,Storm,26,46
2024-11-03,Chennai,Storm,34,77
2024-11-03,Mumbai,Clear,30,86
2024-11-03,Pune,Fog,23,76
2024-11-03,Delhi,Clear,40,73
2024-11-03,Jaipur,Fog,33,87
2024-11-03,Lucknow,Storm,32,77
2024-11-03,Patna,Rain,33,61
2024-11-03,Indore,Fog,23,75
2024-11-04,Bangalore,Rain,26,60
2024-11-04,Hyderabad,Fog,28,80
2024-11-04,Chennai,Fog,32,75
2024-11-04,Mumbai,Clear,31,83
2024-11-04,Pune,Fog,21,89
2024-11-04,Delhi,Rain,27,87
2024-11-04,Jaipur,Fog,35,91
2024-11-04,Lucknow,Clear,37,56
2024-11-04,Patna,Rain,20,91
2024-11-04,Indore,Clear,38,51
2024-11-05,Bangalore,Rain,20,78
2024-11-05,Hyderabad,Storm,33,71
2024-11-05,Chennai,Rain,26,52
2024-11-05,Mumbai,Rain,39,84
2024-11-05,Pune,Fog,26,90
2024-11-05,Delhi,Rain,26,76
2024-11-05,Jaipur,Fog,29,56
2024-11-05,Lucknow,Clear,25,95
2024-11-05,Patna,Rain,30,55
2024-11-05,Indore,Rain,32,91
2024-11-06,Bangalore,Fog,32,79
2024-11-06,Hyderabad,Rain,28,50
2024-11-06,Chennai,Fog,35,55
2024-11-06,Mumbai,Rain,27,86
2024-11-06,Pune,Storm,40,49
2024-11-06,Delhi,Clear,24,55
2024-11-06,Jaipur,Rain,20,76
2024-11-06,Lucknow,Clear,28,84
2024-11-06,Patna,Clear,22,67
2024-11-06,Indore,Rain,27,88
2024-11-07,Bangalore,Rain,36,57
2024-11-07,Hyderabad,Storm,24,53
2024-11-07,Chennai,Storm,35,82
2024-11-07,Mumbai,Clear,39,77
2024-11-07,Pune,Rain,39,40
2024-11-07,Delhi,Fog,30,92
2024-11-07,Jaipur,Storm,22,61
2024-11-07,Lucknow,Storm,30,48
2024-11-07,Patna,Fog,21,68
2024-11-07,Indore,Storm,33,76
2024-11-08,Bangalore,Clear,26,75
2024-11-08,Hyderabad,Rain,23,41
2024-11-08,Chennai,Clear,32,90
2024-11-08,Mumbai,Storm,27,53
2024-11-08,Pune,Rain,25,89
2024-11-08,Delhi,Fog,40,86
2024-11-08,Jaipur,Rain,24,71
2024-11-08,Lucknow,Fog,34,69
2024-11-08,Patna,Rain,26,44
2024-11-08,Indore,Fog,36,84
2024-11-09,Bangalore,Clear,32,65
2024-11-09,Hyderabad,Storm,35,41
2024-11-09,Chennai,Fog,20,53
2024-11-09,Mumbai,Storm,21,55
2024-11-09,Pune,Fog,21,61
2024-11-09,Delhi,Storm,25,79
2024-11-09,Jaipur,Storm,24,80
2024-11-09,Lucknow,Storm,22,86
2024-11-09,Patna,Clear,40,70
2024-11-09,Indore,Storm,21,48
2024-11-10,Bangalore,Fog,28,41
2024-11-10,Hyderabad,Fog,35,90
2024-11-10,Chennai,Storm,36,50
2024-11-10,Mumbai,Fog,34,66
2024-11-10,Pune,Rain,31,76
2024-11-10,Delhi,Clear,33,93
2024-11-10,Jaipur,Rain,20,93
2024-11-10,Lucknow,Clear,27,85
2024-11-10,Patna,Fog,26,91
2024-11-10,Indore,Storm,40,94
2024-11-11,Bangalore,Fog,28,66
2024-11-11,Hyderabad,Clear,29,76
2024-11-11,Chennai,Fog,28,60
2024-11-11,Mumbai,Fog,40,77
2024-11-11,Pune,Rain,23,73
2024-11-11,Delhi,Rain,38,84
2024-11-11,Jaipur,Fog,38,93
2024-11-11,Lucknow,Storm,39,90
2024-11-11,Patna,Clear,28,78
2024-11-11,Indore,Fog,21,77
2024-11-12,Bangalore,Storm,30,40
2024-11-12,Hyderabad,Storm,39,84
2024-11-12,Chennai,Rain,24,92
2024-11-12,Mumbai,Fog,33,58
2024-11-12,Pune,Rain,24,48
2024-11-12,Delhi,Rain,38,56
2024-11-12,Jaipur,Fog,23,48
2024-11-12,Lucknow,Clear,25,85
2024-11-12,Patna,Clear,23,61
2024-11-12,Indore,Storm,37,61
2024-11-13,Bangalore,Rain,28,41
2024-11-13,Hyderabad,Clear,22,51
2024-11-13,Chennai,Fog,33,87
2024-11-13,Mumbai,Rain,24,52
2024-11-13,Pune,Storm,35,59
2024-11-13,Delhi,Rain,40,50
2024-11-13,Jaipur,Storm,32,85
2024-11-13,Lucknow,Fog,36,84
2024-11-13,Patna,Fog,22,94
2024-11-13,Indore,Rain,24,53
2024-11-14,Bangalore,Fog,36,81
2024-11-14,Hyderabad,Fog,21,61
2024-11-14,Chennai,Storm,22,64
2024-11-14,Mumbai,Clear,32,84
2024-11-14,Pune,Clear,26,84
2024-11-14,Delhi,Storm,38,81
2024-11-14,Jaipur,Storm,32,59
2024-11-14,Lucknow,Fog,38,78
2024-11-14,Patna,Storm,32,41
2024-11-14,Indore,Storm,36,67
2024-11-15,Bangalore,Fog,39,57
2024-11-15,Hyderabad,Fog,26,83
2024-11-15,Chennai,Rain,20,94
2024-11-15,Mumbai,Fog,24,52
2024-11-15,Pune,Fog,23,43
2024-11-15,Delhi,Clear,38,49
2024-11-15,Jaipur,Fog,22,64
2024-11-15,Lucknow,Fog,24,40
2024-11-15,Patna,Clear,33,60
2024-11-15,Indore,Storm,30,86
2024-11-16,Bangalore,Fog,36,66
2024-11-16,Hyderabad,Storm,30,71
2024-11-16,Chennai,Fog,30,60
2024-11-16,Mumbai,Storm,35,62
2024-11-16,Pune,Clear,25,56
2024-11-16,Delhi,Fog,33,57
2024-11-16,Jaipur,Clear,20,43
2024-11-16,Lucknow,Fog,36,68
2024-11-16,Patna,Storm,36,90
2024-11-16,Indore,Fog,36,94
2024-11-17,Bangalore,Rain,29,83
2024-11-17,Hyderabad,Clear,31,44
2024-11-17,Chennai,Fog,32,62
2024-11-17,Mumbai,Storm,30,46
2024-11-17,Pune,Rain,25,56
2024-11-17,Delhi,Storm,28,44
2024-11-17,Jaipur,Fog,29,40
2024-11-17,Lucknow,Rain,26,52
2024-11-17,Patna,Fog,37,67
2024-11-17,Indore,Clear,36,89
2024-11-18,Bangalore,Rain,30,92
2024-11-18,Hyderabad,Fog,21,86
2024-11-18,Chennai,Clear,34,41
2024-11-18,Mumbai,Rain,33,52
2024-11-18,Pune,Clear,39,59
2024-11-18,Delhi,Storm,24,53
2024-11-18,Jaipur,Fog,21,51
2024-11-18,Lucknow,Clear,30,86
2024-11-18,Patna,Clear,37,79
2024-11-18,Indore,Rain,20,78
2024-11-19,Bangalore,Storm,22,53
2024-11-19,Hyderabad,Storm,38,40
2024-11-19,Chennai,Fog,40,44
2024-11-19,Mumbai,Fog,39,71
2024-11-19,Pune,Fog,24,93
2024-11-19,Delhi,Storm,30,49
2024-11-19,Jaipur,Storm,23,53
2024-11-19,Lucknow,Storm,32,79
2024-11-19,Patna,Storm,36,40
2024-11-19,Indore,Storm,30,42
2024-11-20,Bangalore,Fog,26,62
2024-11-20,Hyderabad,Fog,35,59
2024-11-20,Chennai,Clear,38,60
2024-11-20,Mumbai,Fog,40,80
2024-11-20,Pune,Rain,38,56
2024-11-20,Delhi,Clear,30,77
2024-11-20,Jaipur,Clear,24,82
2024-11-20,Lucknow,Fog,20,50
2024-11-20,Patna,Storm,28,49
2024-11-20,Indore,Clear,27,45
2024-11-21,Bangalore,Storm,36,78
2024-11-21,Hyderabad,Rain,30,73
2024-11-21,Chennai,Storm,39,93
2024-11-21,Mumbai,Clear,34,52
2024-11-21,Pune,Storm,24,42
2024-11-21,Delhi,Rain,23,76
2024-11-21,Jaipur,Fog,34,70
2024-11-21,Lucknow,Storm,37,67
2024-11-21,Patna,Fog,31,79
2024-11-21,Indore,Storm,23,82
2024-11-22,Bangalore,Storm,22,72
2024-11-22,Hyderabad,Fog,28,83
2024-11-22,Chennai,Rain,26,40
2024-11-22,Mumbai,Rain,39,60
2024-11-22,Pune,Fog,36,91
2024-11-22,Delhi,Storm,23,76
2024-11-22,Jaipur,Fog,25,55
2024-11-22,Lucknow,Rain,25,67
2024-11-22,Patna,Clear,40,63
2024-11-22,Indore,Fog,39,88
2024-11-23,Bangalore,Storm,25,69
2024-11-23,Hyderabad,Fog,35,58
2024-11-23,Chennai,Rain,23,94
2024-11-23,Mumbai,Fog,26,84
2024-11-23,Pune,Clear,32,65
2024-11-23,Delhi,Rain,38,53
2024-11-23,Jaipur,Clear,31,45
2024-11-23,Lucknow,Clear,34,74
2024-11-23,Patna,Rain,29,89
2024-11-23,Indore,Rain,32,92
2024-11-24,Bangalore,Storm,30,76
2024-11-24,Hyderabad,Storm,33,79
2024-11-24,Chennai,Clear,33,49
2024-11-24,Mumbai,Rain,24,69
2024-11-24,Pune,Rain,27,81
2024-11-24,Delhi,Fog,23,68
2024-11-24,Jaipur,Clear,24,50
2024-11-24,Lucknow,Rain,35,83
2024-11-24,Patna,Clear,21,85
2024-11-24,Indore,Fog,30,92
2024-11-25,Bangalore,Storm,37,80
2024-11-25,Hyderabad,Fog,21,82
2024-11-25,Chennai,Storm,34,68
2024-11-25,Mumbai,Storm,28,44
2024-11-25,Pune,Fog,33,71
2024-11-25,Delhi,Storm,30,52
2024-11-25,Jaipur,Clear,37,74
2024-11-25,Lucknow,Clear,34,87
2024-11-25,Patna,Rain,34,72
2024-11-25,Indore,Clear,31,77
2024-11-26,Bangalore,Clear,30,71
2024-11-26,Hyderabad,Clear,37,77
2024-11-26,Chennai,Storm,31,72
2024-11-26,Mumbai,Fog,25,65
2024-11-26,Pune,Rain,36,56
2024-11-26,Delhi,Fog,33,53
2024-11-26,Jaipur,Clear,24,41
2024-11-26,Lucknow,Fog,32,45
2024-11-26,Patna,Rain,27,77
2024-11-26,Indore,Fog,23,51
2024-11-27,Bangalore,Clear,40,90
2024-11-27,Hyderabad,Clear,40,94
2024-11-27,Chennai,Storm,22,75
2024-11-27,Mumbai,Clear,24,76
2024-11-27,Pune,Fog,40,90
2024-11-27,Delhi,Clear,36,89
2024-11-27,Jaipur,Rain,20,81
2024-11-27,Lucknow,Fog,20,65
2024-11-27,Patna,Fog,39,42
2024-11-27,Indore,Clear,21,69
2024-11-28,Bangalore,Rain,27,70
2024-11-28,Hyderabad,Rain,38,75
2024-11-28,Chennai,Rain,32,75
2024-11-28,Mumbai,Rain,27,57
2024-11-28,Pune,Fog,29,78
2024-11-28,Delhi,Fog,21,55
2024-11-28,Jaipur,Storm,21,66
2024-11-28,Lucknow,Fog,30,69
2024-11-28,Patna,Fog,36,90
2024-11-28,Indore,Rain,26,61
2024-11-29,Bangalore,Storm,34,40
2024-11-29,Hyderabad,Fog,34,55
2024-11-29,Chennai,Clear,25,93
2024-11-29,Mumbai,Rain,23,60
2024-11-29,Pune,Storm,30,80
2024-11-29,Delhi,Clear,30,68
2024-11-29,Jaipur,Clear,31,48
2024-11-29,Lucknow,Clear,36,70
2024-11-29,Patna,Rain,36,57
2024-11-29,Indore,Storm,28,42
2024-11-30,Bangalore,Storm,31,72
2024-11-30,Hyderabad,Rain,23,44
2024-11-30,Chennai,Storm,22,59
2024-11-30,Mumbai,Fog,21,81
2024-11-30,Pune,Clear,24,54
2024-11-30,Delhi,Storm,21,52
2024-11-30,Jaipur,Fog,37,68
2024-11-30,Lucknow,Clear,30,80
2024-11-30,Patna,Fog,37,78
2024-11-30,Indore,Clear,21,77
2024-12-01,Bangalore,Fog,34,79
2024-12-01,Hyderabad,Fog,37,43
2024-12-01,Chennai,Rain,27,80
2024-12-01,Mumbai,Storm,40,57
2024-12-01,Pune,Storm,33,72
2024-12-01,Delhi,Storm,28,66
2024-12-01,Jaipur,Fog,38,91
2024-12-01,Lucknow,Storm,20,88
2024-12-01,Patna,Rain,33,86
2024-12-01,Indore,Fog,29,92
2024-12-02,Bangalore,Clear,22,67
2024-12-02,Hyderabad,Rain,24,79
2024-12-02,Chennai,Storm,35,53
2024-12-02,Mumbai,Fog,36,82
2024-12-02,Pune,Rain,23,62
2024-12-02,Delhi,Fog,31,68
2024-12-02,Jaipur,Rain,39,85
2024-12-02,Lucknow,Rain,34,54
2024-12-02,Patna,Clear,36,65
2024-12-02,Indore,Rain,21,48
2024-12-03,Bangalore,Clear,30,75
2024-12-03,Hyderabad,Storm,29,81
2024-12-03,Chennai,Rain,27,54
2024-12-03,Mumbai,Rain,29,45
2024-12-03,Pune,Fog,31,44
2024-12-03,Delhi,Storm,40,87
2024-12-03,Jaipur,Storm,37,55
2024-12-03,Lucknow,Fog,32,41
2024-12-03,Patna,Fog,26,59
2024-12-03,Indore,Storm,32,94
2024-12-04,Bangalore,Fog,28,64
2024-12-04,Hyderabad,Rain,23,62
2024-12-04,Chennai,Storm,37,58
2024-12-04,Mumbai,Clear,40,71
2024-12-04,Pune,Storm,39,47
2024-12-04,Delhi,Fog,22,68
2024-12-04,Jaipur,Clear,30,40
2024-12-04,Lucknow,Rain,25,44
2024-12-04,Patna,Clear,32,76
2024-12-04,Indore,Clear,40,93
2024-12-05,Bangalore,Storm,23,54
2024-12-05,Hyderabad,Storm,28,82
2024-12-05,Chennai,Fog,32,84
2024-12-05,Mumbai,Clear,38,56
2024-12-05,Pune,Rain,35,91
2024-12-05,Delhi,Fog,29,41
2024-12-05,Jaipur,Rain,38,91
2024-12-05,Lucknow,Rain,37,65
2024-12-05,Patna,Storm,40,55
2024-12-05,Indore,Rain,20,91
2024-12-06,Bangalore,Rain,33,94
2024-12-06,Hyderabad,Storm,20,76
2024-12-06,Chennai,Fog,25,47
2024-12-06,Mumbai,Rain,33,64
2024-12-06,Pune,Fog,34,47
2024-12-06,Delhi,Fog,33,66
2024-12-06,Jaipur,Fog,22,40
2024-12-06,Lucknow,Rain,30,87
2024-12-06,Patna,Fog,27,57
2024-12-06,Indore,Rain,21,48
2024-12-07,Bangalore,Rain,24,83
2024-12-07,Hyderabad,Rain,28,79
2024-12-07,Chennai,Clear,22,53
2024-12-07,Mumbai,Fog,33,75
2024-12-07,Pune,Rain,33,71
2024-12-07,Delhi,Storm,39,87
2024-12-07,Jaipur,Clear,23,70
2024-12-07,Lucknow,Fog,39,44
2024-12-07,Patna,Storm,24,80
2024-12-07,Indore,Storm,28,92
2024-12-08,Bangalore,Fog,23,57
2024-12-08,Hyderabad,Storm,20,79
2024-12-08,Chennai,Rain,26,55
2024-12-08,Mumbai,Storm,22,69
2024-12-08,Pune,Storm,32,63
2024-12-08,Delhi,Fog,29,48
2024-12-08,Jaipur,Fog,21,47
2024-12-08,Lucknow,Fog,27,71
2024-12-08,Patna,Rain,32,53
2024-12-08,Indore,Clear,38,77
2024-12-09,Bangalore,Storm,40,64
2024-12-09,Hyderabad,Storm,31,77
2024-12-09,Chennai,Rain,40,51
2024-12-09,Mumbai,Fog,34,64
2024-12-09,Pune,Storm,22,59
2024-12-09,Delhi,Clear,20,53
2024-12-09,Jaipur,Storm,20,51
2024-12-09,Lucknow,Storm,30,44
2024-12-09,Patna,Rain,28,89
